index,Age 0 Population,Age 1 Population,Age 2 Population,Age 3 Population,Age 4 Population,Age 5 Population,Age 6 Population,Age 7 Population,Age 8 Population,Age 9 Population,Age 10 Population,Age 11 Population,Age 12 Population,Age 13 Population,Age 14 Population,Age 15 Population,Age 16 Population,Age 17 Population,Age 18 Population,Age 19 Population,Age 20 Population,Age 21 Population,Age 22 Population,Age 23 Population,Age 24 Population,Age 25 Population,Age 26 Population,Age 27 Population,Age 28 Population,Age 29 Population,Age 30 Population,Age 31 Population,Age 32 Population,Age 33 Population,Age 34 Population,Age 35 Population,Age 36 Population,Age 37 Population,Age 38 Population,Age 39 Population,Age 40 Population,Age 41 Population,Age 42 Population,Age 43 Population,Age 44 Population,Age 45 Population,Age 46 Population,Age 47 Population,Age 48 Population,Age 49 Population,Age 50 Population,Age 51 Population,Age 52 Population,Age 53 Population,Age 54 Population,Age 55 Population,Age 56 Population,Age 57 Population,Age 58 Population,Age 59 Population,Age 60 Population,Age 61 Population,Age 62 Population,Age 63 Population,Age 64 Population,Age 65 Population,Age 66 Population,Age 67 Population,Age 68 Population,Age 69 Population,Age 70 Population,Age 71 Population,Age 72 Population,Age 73 Population,Age 74 Population,Age 75 Population,Age 76 Population,Age 77 Population,Age 78 Population,Age 79 Population,Age 80 Population,Age 81 Population,Age 82 Population,Age 83 Population,Age 84 Population,Age 85 Population,Age 86 Population,Age 87 Population,Age 88 Population,Age 89 Population,Age 90 Population,Age 91 Population,Age 92 Population,Age 93 Population,Age 94 Population,Age 95 Population,Age 96 Population,Age 97 Population,Age 98 Population,Age 99 Population,Age 100 Population,Country Code,Sex,iso3,Year
108,2.880992,2.819777,2.793448,2.77466,2.768629,3.016442,2.962528,2.893313,2.805824,2.701894,2.671052,2.563452,2.475019,2.413815,2.375661,2.733867,2.705652,2.660359,2.586803,2.493319,2.599717,2.506856,2.44728,2.431059,2.447088,2.650233,2.664389,2.633143,2.536419,2.386816,2.505424,2.283685,2.069564,1.878035,1.712292,1.934496,1.78974,1.672045,1.576476,1.499244,1.521132,1.46214,1.400381,1.335697,1.27165,1.199279,1.147785,1.106334,1.075927,1.052675,1.048753,1.025944,0.9974575,0.960973,0.9188724,0.864399,0.8207736,0.7797828,0.7426881,0.7083566,0.6793524,0.6462077,0.6121643,0.5768462,0.5414292,0.5027465,0.4710023,0.4421772,0.4166955,0.3943784,0.375823,0.3590199,0.3446926,0.3323203,0.3201442,0.3123099,0.2950327,0.2735098,0.2477081,0.2194396,0.18449,0.157672,0.1329056,0.1107325,0.0912,0.0724991,0.0582637,0.0462187,0.0361642,0.0278543,0.0201943,0.0149677,0.0108448,0.0076724,0.0053208,0.0034049,0.0023028,0.0015497,0.001042,0.0007006,0.001,BHS,female,female,1990
109,2.345905,2.333256,2.354597,2.40112,2.470961,2.393151,2.578168,2.770188,2.955785,3.122708,2.969415,3.046224,3.075646,3.058413,3.008303,2.984082,2.922791,2.884306,2.874864,2.884956,3.010934,2.987622,2.910298,2.770131,2.591015,2.647804,2.474793,2.357693,2.311162,2.318547,2.667746,2.710829,2.71835,2.663834,2.562241,2.661233,2.53972,2.457652,2.431055,2.447341,2.656651,2.685965,2.672725,2.593063,2.457596,2.606681,2.391476,2.180046,1.988142,1.818655,2.058153,1.899017,1.761766,1.641526,1.536538,1.521041,1.432422,1.343313,1.255152,1.172072,1.084697,1.022882,0.9746865,0.9404938,0.9152407,0.9137249,0.8893712,0.8585225,0.8184763,0.7719052,0.7119465,0.6631485,0.6166921,0.5738209,0.533392,0.4966553,0.4573488,0.4176561,0.3776145,0.3387254,0.2979603,0.2653899,0.2365683,0.2114059,0.1886755,0.1690633,0.1482415,0.1278759,0.1079708,0.0888485,0.0672477,0.0518852,0.0385138,0.0274501,0.0189033,0.0113401,0.0074817,0.0048939,0.0031963,0.002088,0.003,BHS,female,female,2005
110,2.532039,2.49271,2.451534,2.405293,2.358487,2.221805,2.234785,2.274397,2.344302,2.44971,2.426013,2.586166,2.768158,2.965149,3.162514,2.965368,3.078836,3.136406,3.130323,3.077066,3.061917,2.986403,2.936839,2.923061,2.93478,3.065069,3.049967,2.980695,2.846265,2.670005,2.739688,2.565056,2.445631,2.396778,2.401848,2.755066,2.794306,2.796889,2.736422,2.628317,2.727431,2.598968,2.510534,2.478109,2.488959,2.693545,2.717721,2.700068,2.616998,2.478668,2.629953,2.410455,2.193704,1.995474,1.819414,2.0488,1.883374,1.741206,1.61753,1.51009,1.492506,1.401941,1.310994,1.220894,1.135665,1.046496,0.9817355,0.9299071,0.8912122,0.8606493,0.851712,0.8211036,0.7842659,0.7389798,0.6879385,0.6247555,0.5725764,0.5228798,0.4767282,0.4330603,0.3916959,0.3501112,0.3090622,0.2689123,0.2312185,0.1927625,0.1636076,0.138707,0.1176704,0.0992524,0.0823208,0.0669661,0.0528398,0.0402095,0.0296639,0.0195873,0.0139001,0.0097879,0.0068841,0.0048407,0.005,BHS,female,female,2010
111,3.026252,2.957216,2.927927,2.906326,2.8987,3.12219,3.060814,2.984564,2.889061,2.779372,2.774428,2.662183,2.573047,2.511898,2.477443,2.845186,2.820518,2.77488,2.697562,2.595854,2.703475,2.601192,2.535797,2.515374,2.530161,2.738976,2.748325,2.709817,2.604395,2.440486,2.545833,2.305019,2.07379,1.864775,1.683582,1.878955,1.718921,1.586668,1.47847,1.390987,1.395976,1.332769,1.271974,1.213465,1.158816,1.104284,1.062303,1.028395,1.002543,0.9804751,0.9743259,0.9450519,0.9062178,0.8564335,0.8009708,0.728074,0.6787245,0.6373066,0.6052439,0.5796511,0.5679377,0.5454175,0.5208296,0.4927345,0.4620806,0.4257468,0.3941881,0.3635056,0.3344982,0.3080613,0.2824765,0.2631369,0.2477344,0.2359677,0.2256845,0.2215706,0.2075084,0.1895116,0.1675683,0.1438412,0.1142483,0.0939013,0.0761194,0.0611149,0.048616,0.0374351,0.0291723,0.0224769,0.0171037,0.012812,0.0089743,0.0064424,0.0045022,0.0030563,0.0020248,0.001209,0.0007768,0.000496,0.0003164,0.0002018,0.0,BHS,male,male,1990
112,2.469406,2.455139,2.478526,2.527971,2.601391,2.482367,2.659752,2.84353,3.019729,3.174621,3.037657,3.103715,3.121801,3.095118,3.035709,2.986451,2.920506,2.877157,2.865116,2.87277,3.003939,2.979836,2.902389,2.761003,2.581834,2.638085,2.462105,2.341614,2.287673,2.287524,2.619662,2.652856,2.651639,2.592734,2.488108,2.583157,2.458903,2.372878,2.337019,2.341044,2.523715,2.532277,2.499553,2.406547,2.260908,2.371617,2.158401,1.955391,1.773769,1.616823,1.828115,1.684809,1.562019,1.456055,1.365003,1.355968,1.280963,1.206009,1.131932,1.061128,0.9884105,0.9306996,0.8813142,0.8401872,0.8033884,0.7798344,0.7391797,0.6924577,0.6389639,0.5825644,0.5157045,0.4654978,0.4210088,0.3827847,0.3490043,0.3216178,0.2914903,0.2618912,0.2325746,0.2044262,0.1753161,0.1520038,0.1313413,0.1132449,0.0970939,0.0822987,0.0688286,0.0564685,0.0452269,0.0351773,0.024359,0.0175738,0.0121101,0.0079493,0.0050078,0.002624,0.0015704,0.0009302,0.00055,0.0003253,0.0,BHS,male,male,2005
113,2.669073,2.625725,2.581415,2.531066,2.47944,2.335465,2.340935,2.373897,2.439807,2.540896,2.499143,2.655965,2.835678,3.030824,3.22439,3.024745,3.132203,3.180365,3.163409,3.097278,3.064405,2.980535,2.924241,2.908522,2.920296,3.057172,3.044789,2.977699,2.842342,2.664997,2.73191,2.552912,2.429483,2.373543,2.372152,2.711643,2.74236,2.736712,2.67109,2.558194,2.649984,2.516559,2.42234,2.379287,2.376829,2.55425,2.556631,2.518285,2.42045,2.270385,2.379109,2.160089,1.950474,1.761427,1.596899,1.792093,1.641181,1.512019,1.400992,1.305716,1.290565,1.211725,1.133363,1.056128,0.9822187,0.9070309,0.8456768,0.7920101,0.7458157,0.7034667,0.6717032,0.6261993,0.5760555,0.5211093,0.4649327,0.4009548,0.352688,0.3101056,0.2733846,0.2408669,0.2126675,0.1845307,0.1577881,0.1325009,0.1095128,0.0865725,0.070045,0.056366,0.0451838,0.0358327,0.0271363,0.0205114,0.0149364,0.0104158,0.0070001,0.0040434,0.0025947,0.0016497,0.0010474,0.0006648,0.0,BHS,male,male,2010
114,30.0497,31.73157,33.1668,34.19886,34.78372,34.51745,34.45044,34.25134,34.07379,33.99398,33.76156,33.96095,34.2782,34.69811,35.21519,34.60819,35.27937,36.02324,36.83379,37.7374,34.60948,35.72881,37.03778,38.51427,40.08268,36.16423,37.37558,38.34807,38.99829,39.31682,36.94537,36.74705,36.39211,35.93085,35.35163,35.46817,34.52699,33.36502,31.97011,30.38171,29.43861,27.99166,26.49442,25.00476,23.66954,22.07859,21.46726,21.37576,21.88299,22.8444,25.16311,26.41309,27.33805,27.66491,27.43886,26.27629,25.4268,24.49266,23.5874,22.73284,21.93971,21.1866,20.48423,19.80278,19.00267,18.23092,16.78929,14.94884,12.8208,10.76715,8.392741,7.208591,6.466704,6.14462,6.087342,6.772359,6.801701,6.642184,6.196117,5.544639,4.51099,3.824656,3.202884,2.669097,2.210373,1.79346,1.450878,1.153785,0.8982767,0.6806005,0.4585884,0.3228186,0.2169383,0.1386749,0.0849797,0.0428383,0.0248995,0.0143202,0.0082219,0.0047202,0.007,BIH,female,female,1990
115,16.89845,17.24998,17.68188,18.18831,18.74457,19.65986,20.45863,21.2693,22.12668,23.10453,18.11378,19.44619,21.30859,23.79265,26.85479,24.39401,27.19402,29.67787,31.52755,32.65055,29.4518,29.37851,29.05287,28.66628,28.32055,27.8405,27.73425,27.76899,27.95353,28.27772,27.75997,28.29664,28.91784,29.60936,30.3922,27.94362,28.93123,30.09535,31.42074,32.84106,29.79771,30.91815,31.82886,32.44961,32.77267,30.81737,30.67955,30.40635,30.04348,29.57725,29.70369,28.90844,27.9087,26.69208,25.29211,24.39866,23.07419,21.69062,20.30212,19.0444,17.56671,16.93971,16.75562,17.07385,17.7581,19.60045,20.44666,20.95892,20.90999,20.35998,18.97053,17.90709,16.79021,15.71175,14.67743,13.69751,12.71862,11.75842,10.80205,9.795406,8.669468,7.483512,6.229464,4.982859,3.881697,2.789122,2.172909,1.738371,1.444037,1.226562,1.112409,0.9250931,0.7365674,0.5525508,0.3933802,0.2310854,0.1541038,0.1014331,0.066622,0.0437557,0.066,BIH,female,female,2005
116,15.54855,15.77774,16.02013,16.27075,16.54411,15.41253,16.37252,17.41655,18.53544,19.70695,19.61232,20.59968,21.42426,22.07823,22.68952,18.33253,19.37618,21.04573,23.52426,26.78029,23.83574,26.90207,29.6143,31.52925,32.55365,29.47775,29.20463,28.72588,28.27947,27.94926,27.50455,27.47359,27.57284,27.79045,28.11957,27.59604,28.11012,28.7091,29.3867,30.16304,27.73931,28.72418,29.88151,31.19273,32.59127,29.55633,30.64793,31.52721,32.11592,32.40661,30.44228,30.27208,29.96455,29.56474,29.05935,29.1292,28.29279,27.25373,26.00136,24.56993,23.62645,22.2669,20.85061,19.43125,18.1388,16.65472,15.96193,15.68051,15.85598,16.34985,17.88469,18.45361,18.68357,18.38327,17.62486,16.09785,14.91204,13.69761,12.53303,11.42047,10.34298,9.305993,8.301394,7.325388,6.357242,5.281454,4.345748,3.447314,2.627227,1.942257,1.295998,0.9370005,0.6830444,0.5070961,0.382861,0.3053848,0.2354818,0.1823482,0.1412915,0.1094938,0.097,BIH,female,female,2010
117,32.08604,33.85073,35.36529,36.45113,37.053,36.25381,36.06935,35.75037,35.45974,35.27674,35.35905,35.48233,35.73601,36.10759,36.59803,35.67059,36.37165,37.19011,38.12262,39.18203,36.23537,37.49961,38.91768,40.44391,42.00243,37.68122,38.80758,39.68402,40.24437,40.48681,37.98848,37.7621,37.40595,36.9693,36.41817,36.6552,35.67195,34.39964,32.82013,30.9941,29.71788,28.00758,26.25879,24.5433,23.01345,21.26335,20.51239,20.29299,20.67506,21.51321,23.67657,24.83013,25.69699,26.01461,25.8117,24.78887,23.9532,22.99927,22.01761,20.98305,19.95969,18.6962,17.29071,15.74849,14.10391,12.14255,10.47113,8.842712,7.325548,6.038056,4.811962,4.134562,3.722092,3.549156,3.533228,3.941575,4.018541,4.018857,3.876887,3.604138,3.119757,2.718171,2.303242,1.902897,1.533933,1.139883,0.8752995,0.6561993,0.4799051,0.3407132,0.2085111,0.1370656,0.0859348,0.0512254,0.0292631,0.0135253,0.0073256,0.0039257,0.0021001,0.0011234,0.001,BIH,male,male,1990
118,18.09243,18.46223,18.91862,19.45715,20.04863,20.91767,21.81742,22.72009,23.65882,24.70199,19.56433,20.94024,22.8343,25.3251,28.35603,25.30759,27.99737,30.36673,32.12904,33.18929,30.02316,29.88882,29.46836,28.93663,28.38603,27.65764,27.20493,26.80483,26.46382,26.20478,25.00284,24.97967,25.10437,25.3973,25.8828,23.72983,24.61484,25.7619,27.165,28.75142,26.60868,27.98879,29.16692,30.02482,30.5478,28.85481,28.85473,28.7085,28.46901,28.10795,28.32766,27.54936,26.50079,25.17193,23.62626,22.42641,20.9593,19.47543,18.03773,16.76514,15.35778,14.71799,14.49231,14.72528,15.28764,16.90537,17.60052,17.98435,17.85216,17.2576,15.91794,14.84285,13.70875,12.59189,11.47757,10.33317,9.170984,7.98636,6.803848,5.671639,4.431703,3.547448,2.786775,2.153865,1.652209,1.237652,0.9644885,0.7693573,0.6318286,0.5276734,0.4636292,0.3807477,0.3023335,0.2292827,0.1670068,0.1053491,0.072959,0.0500206,0.0342376,0.0234337,0.029,BIH,male,male,2005
119,16.65013,16.89089,17.14814,17.41359,17.70446,16.49796,17.50444,18.60092,19.78143,21.02426,20.87803,21.94432,22.85157,23.59452,24.29154,19.75258,20.8558,22.56875,25.05445,28.26342,24.7619,27.68816,30.25416,32.06409,33.0257,29.97312,29.65367,29.09253,28.50612,27.96957,27.27571,26.88935,26.54438,26.22964,25.97191,24.76512,24.71988,24.82209,25.09765,25.56926,23.44219,24.31102,25.43455,26.80332,28.34392,26.20527,27.52803,28.64305,29.43513,29.89051,28.17131,28.10362,27.88637,27.57145,27.13225,27.23735,26.38429,25.27066,23.89096,22.30973,21.05055,19.55499,18.05145,16.5999,15.30911,13.92388,13.22021,12.8857,12.94752,13.27768,14.49568,14.86488,14.93496,14.55021,13.77827,12.36586,11.25178,10.12139,9.036123,7.985847,6.899639,5.898457,4.927469,4.009447,3.179989,2.314441,1.75326,1.301424,0.9489928,0.6838819,0.4726003,0.3394626,0.2459405,0.1806553,0.1343414,0.1042287,0.0787113,0.0596249,0.0451864,0.0342487,0.04,BIH,male,male,2010
120,70.75616,73.44748,75.78165,77.49016,78.4912,82.05993,81.20647,79.80166,78.05677,76.12217,76.07641,74.18506,72.5029,71.08639,69.93562,74.25941,73.23267,72.07403,70.75196,69.53749,65.51968,65.77223,67.30757,70.39064,74.89933,70.43021,76.0525,81.80722,87.07339,91.41795,85.9339,87.36093,87.26489,85.6493,82.8333,83.20004,78.88654,74.40608,69.91007,65.13128,69.03199,66.27785,62.68161,58.2907,53.94678,47.64303,45.74272,45.78201,48.21262,52.61094,63.34289,69.59341,74.29195,75.88887,74.87221,68.45314,65.99342,64.36777,64.2408,65.25938,69.4018,71.00861,71.89066,71.43423,69.44354,65.44351,60.54403,54.48233,47.75661,41.38113,33.93018,30.32871,28.29074,27.85447,28.50827,32.46546,33.61663,33.87683,32.6807,30.33115,25.95891,23.00738,20.24114,17.81274,15.6336,13.64125,11.70674,9.849969,8.096451,6.532607,4.981849,3.953541,3.14359,2.518144,2.031636,1.67146,1.360353,1.109067,0.9045135,0.7376263,2.03366,BLR,female,female,1990
121,46.44581,45.22789,44.28445,43.65279,43.4302,40.31039,41.82307,44.00647,46.95256,50.79088,45.19881,50.34085,56.81937,64.77503,73.99099,66.08018,73.73331,80.36707,85.12168,87.75076,83.81407,82.71033,80.45099,77.55222,74.37785,75.72701,72.75602,70.33595,68.58801,67.4408,70.34,69.78241,69.20143,68.49078,67.85979,65.18565,65.81667,67.59919,70.77177,75.23018,70.22641,75.61241,81.11022,86.15416,90.30761,84.9147,86.14914,85.80412,83.87106,80.70603,80.43542,75.82735,71.12508,66.48826,61.63938,65.07758,62.116,58.33742,53.80141,49.33577,43.11755,41.02531,40.73487,42.6149,46.20819,55.57597,60.44191,63.60784,63.72955,61.40694,54.27851,50.86387,48.20056,46.75073,46.10875,47.79688,47.1278,45.68494,43.12347,39.50153,33.96794,29.14364,24.13346,19.31085,15.13019,11.08523,8.743104,7.0897,5.971983,5.156261,4.798708,4.108807,3.403407,2.688591,2.036725,1.342517,0.9651559,0.6866525,0.4876796,0.3463544,0.66266,BLR,female,female,2005
122,51.14603,50.47703,49.63074,48.59552,47.44312,46.87367,44.63682,42.75495,41.38506,40.6612,40.53032,41.53754,43.59277,46.82909,51.32391,44.42223,50.17388,57.12481,65.16373,74.0133,66.89529,73.92677,79.99242,84.4882,87.17803,83.07826,82.29867,80.29243,77.48099,74.26334,75.50722,72.39725,69.86501,68.05959,66.89799,69.79218,69.25783,68.69667,67.99021,67.34624,64.67154,65.25676,66.97418,70.05939,74.40621,69.39038,74.63703,79.98008,84.86082,88.84524,83.43401,84.50867,84.00523,81.92094,78.62049,78.0781,73.38304,68.62137,63.95153,59.10111,62.20556,59.15423,55.32355,50.77939,46.31888,40.27639,38.08898,37.57827,39.05091,42.03484,50.23734,54.09748,56.26143,55.57829,52.68259,45.57224,41.83584,38.76214,36.68753,35.21934,35.41365,33.74335,31.46334,28.4202,24.79876,19.77991,16.05848,12.55652,9.468434,6.95633,4.673894,3.384668,2.479706,1.855592,1.415732,1.150237,0.8989689,0.7060428,0.5549688,0.4361945,0.5178262,BLR,female,female,2010
123,75.03753,77.82478,80.27589,82.06422,83.10335,85.73114,84.53755,82.78782,80.70844,78.46077,79.00923,76.84141,74.9239,73.31068,71.96655,75.8717,74.5293,72.94541,71.08382,69.30332,64.61189,64.51467,65.89317,69.07713,73.9157,70.38408,76.56329,82.83757,88.44418,92.91431,87.09575,88.32224,87.95086,86.04497,82.94528,82.99986,78.43688,73.73377,69.04097,64.0845,67.67899,64.66498,60.807,56.16367,51.56219,45.19478,42.92193,42.4241,44.04776,47.33314,55.97913,60.52384,63.6139,64.03895,62.31084,56.23755,53.49438,51.46682,50.61456,50.49452,52.85197,52.31295,50.6428,47.49949,43.2307,36.7662,31.91601,27.23226,22.9705,19.37619,16.02089,14.05012,12.81075,12.23943,12.09914,13.12513,13.16955,12.96247,12.34491,11.39956,9.88501,8.740993,7.633813,6.613743,5.672749,4.731646,3.933789,3.201979,2.546137,1.985258,1.451156,1.105043,0.8380573,0.6357306,0.4827525,0.3668388,0.2788549,0.2120152,0.161212,0.122569,0.22916,BLR,male,male,1990
124,49.15091,47.84232,46.84817,46.19338,45.97895,42.61723,44.23243,46.54964,49.65788,53.69104,47.72747,53.10423,59.86767,68.16476,77.75905,69.3769,77.2999,84.12615,88.96173,91.56407,87.27317,86.01746,83.5934,80.53574,77.18397,78.62746,75.33188,72.48247,70.1898,68.42419,70.45921,69.26599,68.14136,67.02232,66.09573,63.39834,63.827,65.37964,68.25378,72.32426,67.33688,72.21274,77.11318,81.48831,84.91015,79.26423,79.76694,78.69799,76.09223,72.36407,71.0168,66.18903,61.45456,56.95304,52.36121,55.00357,51.84929,47.87741,43.17366,38.5358,32.59077,30.04907,28.91408,29.35033,30.9147,36.21389,38.29002,39.16481,38.11475,35.65531,30.46543,27.7111,25.49675,24.01113,22.93843,23.01625,21.68633,19.86592,17.49998,14.84565,11.34809,9.052735,7.051576,5.393549,4.090631,3.015724,2.322712,1.832252,1.489992,1.235789,1.0888,0.8981515,0.7224166,0.5603256,0.4208464,0.2835702,0.2045994,0.146443,0.1046812,0.0748262,0.14543,BLR,male,male,2005
125,54.15378,53.42687,52.52096,51.41178,50.17736,49.54507,47.19165,45.2198,43.79525,43.05898,42.81577,43.90453,46.09019,49.50536,54.2273,46.89576,52.90211,60.13971,68.48738,77.64342,70.04955,77.24588,83.39013,87.86008,90.42817,85.8959,84.89674,82.66587,79.6409,76.19701,77.42769,73.95229,70.95351,68.56722,66.74839,68.68713,67.46547,66.30479,65.13032,64.12307,61.40657,61.68136,63.0218,65.61008,69.31422,64.33984,68.75903,73.15265,76.99688,79.88776,74.19667,74.28792,72.88293,70.0372,66.16331,64.3987,59.57485,54.88678,50.45944,45.99222,47.85486,44.61577,40.67375,36.13962,31.74201,26.36962,23.92244,22.67668,22.71629,23.63344,27.46829,28.63405,28.79783,27.45806,25.09044,20.74545,18.37088,16.45016,15.0801,14.0129,13.64365,12.43571,10.96813,9.24915,7.471121,5.274866,3.972731,2.912293,2.090186,1.480108,0.9977933,0.7050352,0.5038364,0.3663885,0.2706512,0.2111545,0.1590459,0.1202748,0.0910138,0.0688682,0.098898,BLR,male,male,2010
126,3.407861,3.31731,3.242061,3.172817,3.109052,3.192184,3.025837,2.876771,2.743866,2.624342,2.507897,2.411507,2.321607,2.238762,2.157227,2.348929,2.254379,2.156729,2.05701,1.957952,2.072119,1.972366,1.881324,1.798961,1.720229,1.860222,1.765121,1.661366,1.546472,1.426819,1.396294,1.278844,1.173066,1.078893,0.9959018,0.976348,0.9041233,0.8385938,0.7774159,0.7215187,0.6860673,0.6413704,0.59966,0.5611013,0.526801,0.4935232,0.4708315,0.4548916,0.4458733,0.4418803,0.4495105,0.4490708,0.4472816,0.4425912,0.4355457,0.4240793,0.4154778,0.4074847,0.4005357,0.3934223,0.3896147,0.3776198,0.3614001,0.3407154,0.31765,0.287435,0.2663796,0.2481486,0.2333888,0.221648,0.2140921,0.2067337,0.2010197,0.1964343,0.1917201,0.1899179,0.18094,0.1684768,0.1525854,0.1350798,0.1128206,0.0975649,0.0843192,0.0732627,0.0640325,0.0567962,0.0501018,0.0443442,0.0392779,0.0344798,0.029702,0.0247443,0.0197392,0.0149611,0.0108534,0.0067074,0.0046058,0.0031282,0.0021208,0.0014377,0.002,BLZ,female,female,1990
127,3.605772,3.584648,3.57809,3.576893,3.578572,3.726103,3.803565,3.870089,3.917126,3.938117,3.91085,3.850434,3.740484,3.583348,3.397883,3.424588,3.230621,3.06417,2.933296,2.828325,2.98963,2.88662,2.769286,2.63078,2.481685,2.407245,2.272145,2.158043,2.070907,1.999659,2.151588,2.079459,1.999191,1.907915,1.810847,1.915679,1.814434,1.724478,1.647317,1.577092,1.710888,1.628646,1.537587,1.434475,1.325405,1.298114,1.189309,1.090934,1.003135,0.9255072,0.9063987,0.838157,0.7758155,0.7172336,0.6633952,0.627905,0.5844004,0.5437723,0.5062127,0.4727096,0.4404938,0.4177344,0.401062,0.390509,0.3842008,0.3882264,0.3841301,0.3782987,0.3693842,0.3579607,0.3422457,0.3287949,0.3155156,0.3027798,0.289664,0.2779595,0.261052,0.2414369,0.2192952,0.1962564,0.1692154,0.1490884,0.1312459,0.1158778,0.1025725,0.0915541,0.0811445,0.0718256,0.0633204,0.0551553,0.0466614,0.0385729,0.0306286,0.0232199,0.0169171,0.010666,0.0073949,0.0050763,0.0034786,0.0023842,0.005,BLZ,female,female,2005
128,3.714669,3.666732,3.632107,3.604962,3.58486,3.550428,3.579899,3.613664,3.649383,3.685627,3.779654,3.814014,3.844265,3.866457,3.87361,3.888078,3.829229,3.724731,3.574422,3.39554,3.404475,3.215127,3.05034,2.917955,2.809104,2.968834,2.859158,2.73547,2.591742,2.438795,2.357614,2.221186,2.106701,2.019871,1.949628,2.099236,2.029717,1.952813,1.865516,1.772719,1.878419,1.781602,1.695602,1.621845,1.554531,1.688383,1.608432,1.519202,1.417501,1.309482,1.28149,1.173279,1.075293,0.987734,0.9102036,0.8901118,0.8217775,0.759262,0.700472,0.6463768,0.6101386,0.5662268,0.5251943,0.4872194,0.4532208,0.4206867,0.3970114,0.3790732,0.3668173,0.3584115,0.3594337,0.352737,0.3443357,0.3330585,0.3194351,0.3020095,0.2863634,0.2707184,0.255375,0.2395337,0.2239746,0.2048894,0.183846,0.1613276,0.1389624,0.1139481,0.0960879,0.0808104,0.0680278,0.0571258,0.0476217,0.0391855,0.0316732,0.0250574,0.0194623,0.014229,0.0108001,0.0081598,0.0061606,0.0046506,0.005,BLZ,female,female,2010
129,3.496334,3.395968,3.317901,3.245691,3.178288,3.221801,3.024401,2.848931,2.694251,2.557616,2.431628,2.32659,2.234413,2.152379,2.07599,2.269053,2.184064,2.095316,2.003452,1.910114,2.025033,1.92402,1.827065,1.734632,1.64625,1.756191,1.662252,1.570467,1.479121,1.386969,1.399475,1.294754,1.186473,1.077214,0.973085,0.9096466,0.8276066,0.7625908,0.7140847,0.6770713,0.67915,0.6520179,0.6216642,0.5863465,0.5498215,0.5032035,0.476596,0.4585938,0.4504241,0.4491825,0.4655443,0.467505,0.4656161,0.4574084,0.4449262,0.4216674,0.4096764,0.4015049,0.398404,0.3977472,0.408818,0.4023966,0.3881269,0.3647206,0.3359379,0.2940159,0.2673723,0.2449014,0.2275348,0.2141757,0.2072312,0.1982845,0.1903595,0.1827027,0.1744222,0.166902,0.1551035,0.1410551,0.1251215,0.1088179,0.0896945,0.0766477,0.0656402,0.0566708,0.0493468,0.0439149,0.0387929,0.0344687,0.0307098,0.0271137,0.0234856,0.0195254,0.0154244,0.0114688,0.0080958,0.0046917,0.003103,0.0020259,0.0013197,0.0008597,0.001,BLZ,male,male,1990
130,3.702698,3.675047,3.667442,3.665314,3.665741,3.556106,3.543309,3.527504,3.506765,3.478315,3.577694,3.521167,3.447188,3.357256,3.255696,3.324216,3.210444,3.101282,3.00158,2.905477,3.070523,2.952618,2.816831,2.661144,2.497884,2.404957,2.262516,2.14633,2.059145,1.991054,2.152718,2.08605,2.010015,1.921465,1.824751,1.930002,1.821897,1.720944,1.629175,1.544982,1.649737,1.563678,1.479478,1.39474,1.308368,1.320497,1.221203,1.118349,1.014512,0.9154387,0.8544733,0.7759127,0.7131775,0.6657062,0.6287302,0.6277069,0.5992025,0.5674736,0.5310598,0.4935569,0.4471838,0.4188967,0.3982547,0.3860895,0.3795753,0.3876612,0.382595,0.373785,0.3594412,0.3415175,0.3152341,0.2978684,0.2832925,0.2721769,0.2624282,0.2589403,0.2446573,0.2257278,0.2021018,0.176573,0.1447586,0.1235191,0.1054823,0.0907401,0.0784999,0.0690511,0.0597597,0.0514488,0.04388,0.0368604,0.0296088,0.0236755,0.0182964,0.0136133,0.0098061,0.006261,0.0043318,0.002973,0.0020376,0.0013966,0.003,BLZ,male,male,2005
131,3.817036,3.762813,3.725719,3.696439,3.674228,3.616083,3.583857,3.558083,3.538395,3.522583,3.512065,3.505966,3.503881,3.504538,3.501549,3.540879,3.505244,3.442328,3.351057,3.239494,3.327338,3.198422,3.078762,2.975508,2.88097,3.040762,2.928038,2.795662,2.640321,2.475217,2.37858,2.233096,2.114374,2.025498,1.956453,2.113834,2.047341,1.971989,1.88454,1.789296,1.892426,1.786619,1.688204,1.599139,1.517613,1.622582,1.538788,1.456269,1.372582,1.286779,1.296815,1.197713,1.095077,0.9915613,0.8928343,0.8313056,0.7527943,0.6897658,0.6415828,0.6035516,0.599877,0.5698454,0.5367756,0.4993755,0.4611264,0.414911,0.3857124,0.3636886,0.3494463,0.3402416,0.343935,0.3355758,0.323787,0.3071586,0.2875435,0.2610131,0.2422927,0.2259994,0.2125524,0.2001425,0.1916185,0.175687,0.1566633,0.1349777,0.1130535,0.0875512,0.0712469,0.0579448,0.0474093,0.038848,0.0318784,0.0256446,0.0202225,0.0155514,0.0117031,0.0081728,0.0059855,0.0043598,0.003173,0.0023089,0.003,BLZ,male,male,2010
